cod_dane_mpio,cod_dane_dpto,nombre_mpio,nombre_dpto,tipo_unidad_territorial,n_titulos_mineros,tiene_titulos_mineros,area_titulada_union_ha,pct_area_unidad_titulada_union,area_titulada_suma_ha,anotaciones_total,n_modalidades_distintas,n_minerales_distintos,score_presion_minera,score_senal_hidrica,n_parametros_hidricos_evaluables,principal_parametro_atipico,tiene_monitoreo_agua,n_sitios_monitoreo,ultima_observacion_agua,monitoreo_reciente,brecha_monitoreo_agua,n_registros_dtd,n_coordenadas_dtd_unicas,n_nucleos_dtd,n_registros_dtd_codigo_placeholder,tiene_dtd_reciente,score_deteccion_temprana,bosque_2024_ha,no_bosque_2024_ha,pct_bosque_2024,deforestacion_2023_2024_ha,fuente_forestal,cobertura_forestal_confirmada_mvp,disponible_mineria,disponible_agua,disponible_dtd,disponible_bosque_confirmado,n_componentes_disponibles,nivel_disponibilidad_datos,score_brecha_informacion
19824,19,TOTORÓ,CAUCA,Municipio,3,True,19.79227847649295,0.0489189066876959,19.79227847649296,9,2,4,37.28,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
19845,19,VILLA RICA,CAUCA,Municipio,21,True,560.7935725662355,6.871775360665061,560.8354543165768,73,2,19,83.69,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20001,20,VALLEDUPAR,CESAR,Municipio,55,True,15856.44374156964,3.791725737431064,15856.51981772653,226,2,25,83.68,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20011,20,AGUACHICA,CESAR,Municipio,7,True,2331.4978166126475,2.660549056692923,2331.497816612648,18,2,6,63.98,89.71,31.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
20013,20,AGUSTÍN CODAZZI,CESAR,Municipio,7,True,6916.314387749381,3.952325965645869,6916.31438774938,41,2,10,70.47,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
20032,20,ASTREA,CESAR,Municipio,2,True,1986.279911248646,3.117945371530767,1986.279911248646,12,1,2,54.66,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20045,20,BECERRIL,CESAR,Municipio,6,True,14911.806480764348,12.190651614164825,14911.82318255678,63,4,6,79.58,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
20060,20,BOSCONIA,CESAR,Municipio,14,True,3216.243225275181,5.4903658843750485,3216.244133565525,88,2,4,79.82,84.06,22.0,PLOMO POTENCIALMENTE BIODISPONIBLE,True,1,2022.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
20175,20,CHIMICHAGUA,CESAR,Municipio,7,True,1243.2081530486505,0.9045374664581732,1243.2081530486505,22,2,12,57.45,86.54,12.0,FOSFORO TOTAL,True,1,2011.0,False,True,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
20178,20,CHIRIGUANÁ,CESAR,Municipio,10,True,23420.305502676125,21.048090700162756,23420.558873062306,139,4,7,88.26,82.51,12.0,OXIGENO DISUELTO OD,True,1,2016.0,False,True,1,1,0,0,True,70.59,,,,,,False,True,True,True,False,3,alto,25.0
20228,20,CURUMANÍ,CESAR,Municipio,24,True,4586.343464892357,5.019545942881867,4586.354233956087,97,4,11,82.34,,,,False,0,,False,True,3,3,0,0,True,73.9,,,,,,False,True,False,True,False,2,medio,50.0
20238,20,EL COPEY,CESAR,Municipio,8,True,1076.2424187684546,1.1267786622751697,1076.2424187684544,58,2,5,63.64,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
20250,20,EL PASO,CESAR,Municipio,10,True,16473.972570333957,20.280439991538216,16474.124089614394,131,3,5,87.91,93.09,25.0,FOSFORO REACTIVO DISUELTO,True,1,2022.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
20295,20,GAMARRA,CESAR,Municipio,3,True,216.9720333005568,0.6647579461238693,216.9720333005568,7,2,5,44.82,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20310,20,GONZÁLEZ,CESAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20383,20,LA GLORIA,CESAR,Municipio,11,True,2769.873601977305,3.4552720878629004,2769.8736019773046,31,2,11,71.1,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
20400,20,LA JAGUA DE IBIRICO,CESAR,Municipio,14,True,15885.872710259378,21.05226639599501,15886.081357177169,252,3,6,91.32,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20443,20,MANAURE BALCÓN DEL CESAR,CESAR,Municipio,2,True,109.76391491711485,0.8040395341010526,109.76391491711485,13,2,1,45.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20517,20,PAILITAS,CESAR,Municipio,12,True,5469.022157507952,10.300862896563023,5469.022175541732,49,3,9,81.81,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
20550,20,PELAYA,CESAR,Municipio,14,True,15497.233652441306,36.658464465371566,15497.233766235338,45,3,11,88.89,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20570,20,PUEBLO BELLO,CESAR,Municipio,1,True,23.096793074365337,0.0311010995424679,23.096793074365337,3,1,1,28.46,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20614,20,RÍO DE ORO,CESAR,Municipio,8,True,662.4330332237186,1.2792386055366454,662.4330332237188,16,2,5,59.01,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20621,20,LA PAZ,CESAR,Municipio,10,True,756.391258322754,0.7061511931872169,756.391258322754,41,2,15,60.65,93.59,24.0,FOSFORO REACTIVO DISUELTO,True,1,2022.0,True,False,2,2,0,0,True,72.37,,,,,,False,True,True,True,False,3,alto,25.0
20710,20,SAN ALBERTO,CESAR,Municipio,8,True,461.7391785962204,0.8405934554984699,461.7391785962204,30,1,3,59.0,83.53,23.0,FOSFORO REACTIVO DISUELTO,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
20750,20,SAN DIEGO,CESAR,Municipio,7,True,4852.963434169217,7.525574688430437,4852.963434169221,29,2,16,74.41,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20770,20,SAN MARTÍN,CESAR,Municipio,7,True,1056.0835878113146,1.064915727286787,1056.09863865809,40,2,4,60.93,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
20787,20,TAMALAMEQUE,CESAR,Municipio,4,True,823.5968142105476,1.6066522546512263,823.5978215434835,18,3,3,56.39,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23001,23,MONTERÍA,CÓRDOBA,Municipio,25,True,2313.596535955093,0.7375751124008374,2313.596535955092,104,4,11,68.79,79.97,26.0,NITROGENO AMONIACAL,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
23068,23,AYAPEL,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,95.55,29.0,NITROGENO TOTAL,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
23079,23,BUENAVISTA,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23090,23,CANALETE,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23162,23,CERETÉ,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23168,23,CHIMÁ,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23182,23,CHINÚ,CÓRDOBA,Municipio,2,True,628.648820431429,1.0042918326467212,628.6488204314293,2,1,3,42.83,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23189,23,CIÉNAGA DE ORO,CÓRDOBA,Municipio,12,True,5236.9101178681085,8.169020192460637,5236.910155625857,48,2,8,80.5,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23300,23,COTORRA,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23350,23,LA APARTADA,CÓRDOBA,Municipio,4,True,376.32553682493904,1.3116514337629157,376.3255368249389,9,1,9,51.89,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23417,23,LORICA,CÓRDOBA,Municipio,7,True,465.22215834920826,0.489200495337418,465.2221583492082,33,2,10,55.66,80.26,27.0,HIERRO POTENCIALMENTE BIODISPONIBLE,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
23419,23,LOS CÓRDOBAS,CÓRDOBA,Municipio,3,True,645.2654396597601,1.7623929451990177,645.26543965976,12,1,2,53.3,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23464,23,MOMIL,CÓRDOBA,Municipio,3,True,413.99446806091714,2.608256695405937,413.99446806091714,15,1,2,56.7,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23466,23,MONTELÍBANO,CÓRDOBA,Municipio,38,True,34594.67756493668,22.30825775125432,34594.677584133104,134,3,36,94.14,95.38,28.0,NITROGENO TOTAL,True,1,2023.0,True,False,30,30,0,0,True,81.73,,,,,,False,True,True,True,False,3,alto,25.0
23500,23,MOÑITOS,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23555,23,PLANETA RICA,CÓRDOBA,Municipio,11,True,11704.98945206184,10.266489642228168,11704.992228803194,37,4,41,80.15,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23570,23,PUEBLO NUEVO,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23574,23,PUERTO ESCONDIDO,CÓRDOBA,Municipio,1,True,30.040519912263715,0.0730613205653369,30.040519912263715,4,1,1,30.76,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23580,23,PUERTO LIBERTADOR,CÓRDOBA,Municipio,39,True,45016.11107232749,27.327708418407987,45016.635527966144,449,4,23,96.85,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
23586,23,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,Municipio,3,True,1985.6478317865285,16.868755506515956,1985.647831786528,13,1,2,69.6,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23660,23,SAHAGÚN,CÓRDOBA,Municipio,3,True,425.6905552617291,0.4413776515160962,425.6905552617292,19,1,4,46.73,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23670,23,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,Municipio,1,True,169.55452891226966,0.8203384212219207,169.55452891226966,2,1,6,38.2,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23672,23,SAN ANTERO,CÓRDOBA,Municipio,1,True,43.605255013203866,0.2102200237017278,43.605255013203866,3,1,2,32.74,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23675,23,SAN BERNARDO DEL VIENTO,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23678,23,SAN CARLOS,CÓRDOBA,Municipio,4,True,500.6637340579209,1.121061435165007,500.6637340579209,16,2,12,52.97,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23682,23,SAN JOSÉ DE URÉ,CÓRDOBA,Municipio,4,True,29402.337252487003,55.95105832543863,29402.46166538239,70,3,2,83.37,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
23686,23,SAN PELAYO,CÓRDOBA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23807,23,TIERRALTA,CÓRDOBA,Municipio,10,True,3580.703532753635,0.72510941521434,3580.703532753637,38,2,11,60.34,,,,False,0,,False,True,38,38,0,0,True,82.2,,,,,,False,True,False,True,False,2,medio,50.0
23815,23,TUCHÍN,CÓRDOBA,Municipio,2,True,83.77721238043041,0.7877285715793189,83.77721238043041,6,2,4,43.17,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
23855,23,VALENCIA,CÓRDOBA,Municipio,7,True,621.6684964160991,0.6761112323498853,621.6684964160991,27,1,11,56.21,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25001,25,AGUA DE DIOS,CUNDINAMARCA,Municipio,2,True,60.185179596035134,0.7007637594763564,60.18517959603513,15,1,2,45.22,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25019,25,ALBÁN,CUNDINAMARCA,Municipio,1,True,103.82029901029853,2.044354203232493,103.82029901029853,4,1,1,45.69,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25035,25,ANAPOIMA,CUNDINAMARCA,Municipio,2,True,23.267241128032357,0.1878852864702331,23.267241128032374,9,1,3,37.74,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25040,25,ANOLAIMA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25053,25,ARBELÁEZ,CUNDINAMARCA,Municipio,4,True,121.31255997255664,0.8524560064231474,121.31255997255664,14,3,8,50.88,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25086,25,BELTRÁN,CUNDINAMARCA,Municipio,8,True,1077.982142904535,6.100236200065961,1077.982142904535,22,3,11,71.94,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25095,25,BITUIMA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25099,25,BOJACÁ,CUNDINAMARCA,Municipio,10,True,956.379238512636,9.357071698225615,956.3795269270404,53,2,9,80.5,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25120,25,CABRERA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25123,25,CACHIPAY,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25126,25,CAJICÁ,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25148,25,CAPARRAPÍ,CUNDINAMARCA,Municipio,5,True,1647.994465773645,2.6793229965983616,1647.9944657736453,46,3,7,65.45,98.85,26.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25151,25,CÁQUEZA,CUNDINAMARCA,Municipio,4,True,332.13609068661185,2.9825925363941006,332.13611149554345,35,2,4,63.4,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25154,25,CARMEN DE CARUPA,CUNDINAMARCA,Municipio,3,True,423.07586883355583,1.4190165644896435,423.0758891926136,33,1,2,55.69,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25168,25,CHAGUANÍ,CUNDINAMARCA,Municipio,1,True,47.047801126815365,0.2737331576412715,47.047801126815365,4,1,2,34.15,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25175,25,CHÍA,CUNDINAMARCA,Municipio,3,True,110.1144234115026,1.36962742733191,110.11523185334435,20,2,7,53.39,96.22,14.0,OXIGENO DISUELTO OD,True,2,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25178,25,CHIPAQUE,CUNDINAMARCA,Municipio,4,True,250.6061931230045,1.666705649453125,250.6061931230045,30,1,84,58.84,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25181,25,CHOACHÍ,CUNDINAMARCA,Municipio,2,True,71.92539556512695,0.3390588714811422,71.92539556512702,8,1,5,39.62,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25183,25,CHOCONTÁ,CUNDINAMARCA,Municipio,4,True,719.5169455151351,2.4011380470027515,719.5169455151351,23,2,86,60.1,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25200,25,COGUA,CUNDINAMARCA,Municipio,25,True,958.27654923048,7.222248725938927,958.2902087702388,189,4,14,87.23,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25214,25,COTA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,98.93,31.0,MERCURIO TOTAL EN SEDIMENTOS,True,2,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25224,25,CUCUNUBÁ,CUNDINAMARCA,Municipio,38,True,2122.0784954156748,19.347582720129527,2122.1211454276786,281,5,20,94.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25245,25,EL COLEGIO,CUNDINAMARCA,Municipio,1,True,8.917318509298909,0.0754689675271031,8.917318509298909,3,1,2,30.25,99.35,30.0,FOSFORO TOTAL,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25258,25,EL PEÑÓN,CUNDINAMARCA,Municipio,3,True,211.11729709489188,1.5761600603402297,211.1172970948919,10,1,86,51.91,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25260,25,EL ROSAL,CUNDINAMARCA,Municipio,6,True,1112.0410693621975,12.761612993262924,1112.0411126111444,71,2,4,80.13,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25269,25,FACATATIVÁ,CUNDINAMARCA,Municipio,2,True,243.62382597120865,1.543635707527619,243.6238259712088,10,2,86,49.21,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25279,25,FÓMEQUE,CUNDINAMARCA,Municipio,1,True,120.44854728708007,0.2621197147410262,120.44854728708007,3,1,2,33.32,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25281,25,FOSCA,CUNDINAMARCA,Municipio,3,True,36.74931292368346,0.330908219297072,36.74931292368346,13,1,3,43.62,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25286,25,FUNZA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25288,25,FÚQUENE,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25290,25,FUSAGASUGÁ,CUNDINAMARCA,Municipio,5,True,295.0029822688768,1.522580569897825,295.00298226887696,24,1,12,58.74,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25293,25,GACHALÁ,CUNDINAMARCA,Municipio,19,True,2073.0364440939,5.393276406816132,2073.040847568894,76,3,89,80.94,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25295,25,GACHANCIPÁ,CUNDINAMARCA,Municipio,3,True,35.05680459826137,0.8178369819542919,35.056804598261365,27,2,6,51.25,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25297,25,GACHETÁ,CUNDINAMARCA,Municipio,8,True,967.724081925688,3.744172401541373,967.7241339069024,47,2,9,71.41,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25299,25,GAMA,CUNDINAMARCA,Municipio,3,True,117.99050399354576,1.0973928497873808,117.99050407206008,16,2,8,50.88,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25307,25,GIRARDOT,CUNDINAMARCA,Municipio,7,True,236.4117821843376,1.8177516670415252,236.41272281516729,49,3,11,65.63,97.62,31.0,DEMANDA QUIMICA DE OXIGENO DQO,True,2,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25312,25,GRANADA,CUNDINAMARCA,Municipio,1,True,368.42898174270334,6.075707585200237,368.42898174270334,13,1,1,56.84,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25317,25,GUACHETÁ,CUNDINAMARCA,Municipio,22,True,3366.48458292821,19.812368124123168,3366.675904400698,172,4,7,92.58,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25320,25,GUADUAS,CUNDINAMARCA,Municipio,19,True,3199.9168561554984,4.193833680814231,3199.9175608456894,91,3,10,79.66,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25322,25,GUASCA,CUNDINAMARCA,Municipio,6,True,956.659569598225,2.6567640910121435,956.6595695982248,50,3,7,67.14,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25324,25,GUATAQUÍ,CUNDINAMARCA,Municipio,9,True,383.5545393880415,4.220407862272585,383.55531513574834,27,2,13,70.74,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25326,25,GUATAVITA,CUNDINAMARCA,Municipio,5,True,369.54370746807376,1.4664557726398983,369.5437074680737,35,2,6,60.02,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25328,25,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,Municipio,1,True,19.7468948738554,0.3194629016163601,19.7468948738554,4,1,1,34.73,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25335,25,GUAYABETAL,CUNDINAMARCA,Municipio,2,True,165.45684295221196,0.7435867866242256,165.45684295221196,11,1,3,44.63,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25339,25,GUTIÉRREZ,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25368,25,JERUSALÉN,CUNDINAMARCA,Municipio,7,True,3025.811169349846,13.64990023553991,3025.811169349846,29,1,8,77.84,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25372,25,JUNÍN,CUNDINAMARCA,Municipio,6,True,271.3943994155841,0.7905221733431158,271.3954167191729,37,2,8,57.58,93.78,25.0,PLOMO POTENCIALMENTE BIODISPONIBLE,True,2,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25377,25,LA CALERA,CUNDINAMARCA,Municipio,1,True,59.52069639338835,0.1822919485376354,59.52069639338835,7,1,1,33.75,93.21,28.0,TEMPERATURA,True,3,2021.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25386,25,LA MESA,CUNDINAMARCA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25394,25,LA PALMA,CUNDINAMARCA,Municipio,1,True,179.84328174646734,0.943593227862053,179.84328174646734,2,1,2,39.41,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25398,25,LA PEÑA,CUNDINAMARCA,Municipio,1,True,599.3754560734078,4.670942378403899,599.3754560734078,3,1,2,51.1,93.85,25.0,SULFATO,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
25402,25,LA VEGA,CUNDINAMARCA,Municipio,1,True,0.2224304682174704,0.0014325352880671,0.2224304682174704,10,1,1,30.15,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
25407,25,LENGUAZAQUE,CUNDINAMARCA,Municipio,64,True,3353.2536392333905,21.57876351565806,3353.309487123735,347,5,9,96.17,86.75,24.0,TEMPERATURA,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
